sentiment_analysis,release_date
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
0.0,2012-08-21
0.0,2012-08-21
1.0,2012-08-21
1.0,2012-08-21
2.0,2012-08-21
2.0,2012-08-21
