release_date,discount_price,price,item_id,developer
2010-10-26,0.0,2.99,34315,SEGA
2010-10-25,0.0,9.99,6120,Klei Entertainment
2010-10-26,0.0,9.99,35460,Teotl Studios
2010-10-26,0.0,19.99,32500,Aspyr Studios
2010-11-18,0.0,4.99,62000,Firemint
2010-11-18,0.0,4.99,33570,Ascaron Entertainment ltd.
2010-11-02,0.0,9.99,63700,Gaijin Games
2010-11-02,0.0,1.99,46362,1C Company
2010-11-02,0.0,4.99,49320,Nitro Games
2010-11-18,0.49,4.99,72400,Tomkorp Computer Solutions Inc.
2010-11-02,0.0,1.99,42964,Paradox Interactive
2010-11-02,0.0,3.99,43011,Double Helix Games
2010-11-05,0.0,9.99,33980,Centauri Production
2009-10-01,0.0,6.99,65710,Centauri Production
2010-11-03,0.0,12.99,33990,Centauri Production
2007-04-05,0.0,4.99,33950,Altar Games
2010-11-02,0.0,9.99,65400,React Games
2010-11-09,0.0,39.99,42700,Treyarch
2010-11-09,0.0,0.99,38923,Sonic Boom Games
2010-12-02,0.0,4.99,72500,Joshyy
2010-12-20,0.0,4.99,15740,Oddworld Inhabitants
2010-11-09,0.0,1.99,38924,Sonic Boom Games
2010-12-20,0.0,9.99,15750,Oddworld Inhabitants
2010-12-23,0.0,4.99,45500,"Ntreev Soft Co., Ltd."
2010-12-23,0.0,19.99,31290,Telltale Games
2002-05-21,0.0,9.99,12100,Rockstar Games
2005-06-06,0.0,14.99,12120,Rockstar Games
2011-01-07,0.0,3.49,35135,Crystal Dynamics Inc.
2011-01-07,0.0,3.49,35137,Crystal Dynamics Inc.
2011-01-07,0.0,3.49,35138,Crystal Dynamics
2011-01-07,0.0,3.49,35136,Crystal Dynamics Inc.
2003-05-13,0.0,9.99,12110,Rockstar Games
2011-01-12,0.0,9.99,33390,Brightside Games
2011-01-20,0.0,4.99,92300,Extend Studio
2011-01-20,0.0,14.99,80000,BlueGiant Interactive
2011-01-25,0.0,19.99,47780,Visceral Games
2011-01-19,0.0,9.99,51060,Big Fish Studios
2011-01-20,0.0,4.99,65080,Cateia Games
2011-01-26,0.0,2.99,71168,SEGA
2011-01-24,0.0,4.99,63200,Uber Entertainment
2011-01-25,0.0,9.99,60340,MumboJumbo
2011-01-26,0.0,2.99,71116,SEGA
2011-01-26,0.0,2.99,71161,SEGA
2011-01-26,0.0,2.99,71119,SEGA
2011-01-26,0.0,2.99,71118,SEGA
2011-01-26,0.0,2.99,71117,SEGA
2011-01-26,0.0,4.99,71166,SEGA
2011-01-26,0.0,2.99,71165,SEGA
2011-01-26,0.0,4.99,71163,SEGA
2011-01-26,0.0,2.99,71164,SEGA
2011-01-26,0.0,4.99,71162,SEGA
2011-01-26,0.0,2.99,71160,SEGA
2011-01-26,0.0,2.99,71120,SEGA
2009-06-02,0.0,19.99,47890,The Sims Studio
2011-01-26,0.0,3.99,48802,VStep
2010-09-07,0.0,19.99,47896,The Sims Studio
2009-11-17,0.0,19.99,47892,The Sims Studio
2010-10-26,0.0,19.99,47894,The Sims Studio
2010-06-02,0.0,19.99,47893,The Sims Studio
2010-02-02,0.0,19.99,47895,The Sims Studio
2011-01-27,0.0,4.99,42000,Trinoteam
2011-01-28,0.0,14.99,47570,Virtual Prophecy Entertainment
2011-02-01,0.0,19.99,47897,The Sims Studio
2011-01-31,0.0,5.99,57700,Mediatonic
2011-02-02,0.0,5.99,63660,Cyan Worlds
2011-02-01,0.0,2.99,90504,Petroglyph
2011-02-03,0.0,19.99,7520,Reality Pump Studios
2011-02-08,0.0,,99200,Jellyvision
,0.0,19.99,9930,Eden Studios
2011-02-03,0.0,3.99,24449,NeoCoreGames
2011-02-11,0.0,6.99,41814,Positech Games
2011-02-09,0.0,3.99,42925,NeoCoreGames
2011-02-10,0.0,9.99,57650,Realmforge Studios
2011-02-14,0.0,4.99,40407,"Arcen Games, LLC"
2011-01-11,0.0,19.99,33770,DTP
2011-03-08,0.0,9.99,47800,Stainless Games
2011-03-11,0.0,4.99,18408,Fakt Software
2011-02-28,0.0,9.99,63710,Gaijin Games
2011-03-14,0.0,19.99,55100,"Kaos Studios,Digital Extremes"
2011-02-28,0.0,9.99,80200,Red Redemption
2011-02-28,0.0,2.99,92400,Copenhagen Game Collective
2011-02-28,0.0,0.99,56436,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-02-28,0.0,0.99,56435,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-02-28,0.0,2.99,56433,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-02-28,0.0,0.99,56432,"Relic Entertainment,Feral interactive (Mac/Linux)"
2011-02-28,0.0,0.99,56431,"Relic Entertainment,Feral interactive (Mac/Linux)"
2013-10-24,0.0,0.0,39120,Trion Worlds
2011-02-28,0.0,29.99,56437,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-03-01,0.0,3.99,94000,Stout Games
2011-02-28,0.0,2.99,56434,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-04-05,0.0,9.99,92700,Black Lion Studios
2011-04-05,0.0,3.99,73012,Colossal Order Ltd.
2011-04-05,0.0,3.99,48803,VStep
2011-04-06,0.0,6.99,56536,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-04-08,0.0,3.99,44620,SimBin
2011-04-08,0.0,9.99,91200,11 bit studios
2010-06-10,0.0,14.99,46790,Ntronium Games
2011-04-08,0.0,9.99,73170,Martin Ivanov
2011-04-11,0.0,3.99,57655,Realmforge Studios
2011-04-08,0.0,9.99,70000,800 North and Digital Ranch
2011-04-11,0.0,9.99,57730,Gaming Minds Studios
2011-04-18,0.0,19.99,620,Valve
2011-04-12,0.0,4.99,42918,Arrowhead Game Studios
2011-04-15,0.0,9.99,91600,Coffee Stain Studios
2011-04-19,0.0,19.99,73020,1C:InoCo
2011-05-26,0.0,2.99,56482,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-04-20,0.0,9.99,56438,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-05-26,0.0,2.99,56481,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-05-26,0.0,24.99,98200,Mode 7
2011-05-26,0.0,2.99,56480,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-05-27,0.0,4.99,72905,inner seas
2011-05-30,0.0,4.99,22450,inXile Entertainment
2011-05-31,0.0,9.99,42140,Fatshark
2011-05-31,0.0,19.99,47898,The Sims Studio
2011-05-31,0.0,5.99,73181,Colossal Order Ltd.
2011-05-31,0.0,0.99,73031,Arrowhead Game Studios
2011-06-01,0.0,1.99,9992,Behaviour
2009-08-10,0.0,7.99,46490,Microids
2005-06-06,0.0,7.99,46480,Microids
2011-06-02,0.0,14.99,42718,Treyarch
2011-06-20,0.0,14.99,39160,Obsidian Entertainment
2011-06-13,0.0,19.99,57900,Gearbox Software
2011-06-14,0.0,0.0,102700,Red Duck Inc.
2009-09-01,0.0,0.0,9880,Cryptic Studios
2011-06-14,0.0,0.0,99900,Grey Havens
2011-06-13,0.0,9.99,22520,"Apus Software,Three Donkeys LLC"
2011-06-14,0.0,3.99,73014,Colossal Order Ltd.
2011-06-14,0.0,9.99,7530,Reality Pump Studios
2011-06-15,0.0,0.0,95700,Peter Brinson and Kurosh ValaNejad
2011-06-15,0.0,19.99,49470,Stainless Games Ltd
2011-05-20,0.0,9.99,91810,Bacon Wrapped Games
2011-06-16,0.0,4.99,49604,Cold Beam Games
2011-06-16,0.0,5.99,98210,Mode 7
2011-06-17,0.0,9.99,97000,Murudai
2011-06-21,0.0,9.99,46760,Totem Games
2011-06-21,0.0,9.99,46830,Totem games
2011-06-21,0.0,2.99,73035,Arrowhead Game Studios
2011-06-21,0.0,9.99,46840,Totem Games
2011-06-21,0.0,19.99,21100,Day 1 Studios
2011-06-21,0.0,1.99,73037,Arrowhead Game Studios
2011-06-21,0.0,1.99,73036,Arrowhead Game Studios
2011-06-22,0.0,19.99,24635,N3V Games
2011-06-21,0.0,1.99,901679,Arrowhead Game Studios
2011-06-23,0.0,1.99,25810,Paradox Interactive
2011-06-24,0.0,14.99,99100,Bedlam Games
2011-06-23,0.0,3.99,44660,SimBin
2011-06-24,0.0,6.99,90209,Giants Software
2011-06-23,0.0,1.99,25809,Paradox Interactive
2011-06-28,0.0,4.99,42903,Paradox Development Studio
2011-06-30,0.0,4.99,22631,Team17 Digital Ltd
2011-06-30,0.0,4.99,22634,Team17 Digital Ltd
2011-06-30,0.0,4.99,22633,Team17 Digital Ltd
2011-07-01,0.0,2.99,57656,Realmforge Studios
2011-06-30,0.0,4.99,22632,Team17 Digital Ltd
2011-06-30,0.0,9.99,94590,Telltale Games
2011-07-02,0.0,7.99,35425,Tripwire Interactive
2011-07-18,0.0,3.99,73192,Ageod
2011-07-18,0.0,0.99,105700,Secret Base
2011-07-18,0.0,4.99,72750,Obsidian Entertainment
2011-07-19,0.0,6.99,56538,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-07-19,0.0,,63950,1C: Maddox Games
2011-07-19,0.0,4.99,61100,YeaBoing
2011-07-19,0.0,8.99,65228,Dovetail Games
2011-07-21,0.0,0.99,55205,"Kaos Studios,Digital Extremes"
2011-07-20,0.0,9.99,102200,Mystic Box
2011-07-21,0.0,1.99,64013,Digitalmindsoft
2011-07-22,0.0,1.99,15522,"Dejobaan Games, LLC"
2011-07-22,0.0,0.99,63802,Lunar Giant
2011-07-22,0.0,0.99,92302,Extend Studio
2011-07-22,0.0,2.99,73183,Colossal Order Ltd.
2010-08-24,0.0,6.99,42210,HeR Interactive
2011-08-08,0.0,4.99,65790,Bohemia Interactive
2011-07-22,0.0,1.99,92803,Zachtronics
2011-09-01,0.0,14.99,57690,Haemimont Games
2011-06-28,0.0,6.99,42220,HeR Interactive
2010-06-29,0.0,6.99,42230,HeR Interactive
2011-08-10,0.0,6.99,111000,Total Eclipse
2011-08-10,0.0,3.99,73193,Ageod
2011-08-11,0.0,6.99,38740,Two Tribes
2011-08-11,0.0,4.99,99612,"Firaxis Games,Aspyr (Mac, Linux)"
2011-08-11,0.0,4.99,99614,"Firaxis Games,Aspyr (Mac, Linux)"
2011-08-12,0.0,9.99,91604,Coffee Stain Studios
2011-08-15,0.0,4.99,70120,exosyphen studios
2011-08-15,0.0,9.99,107200,MinMax Games Ltd.
2011-08-16,0.0,3.99,97108,TimeGate Studios
2011-08-16,0.0,2.99,97106,TimeGate Studios
2011-08-16,0.0,3.99,97107,TimeGate Studios
2011-08-16,0.0,6.99,56487,"Relic Entertainment,Feral Interactive (Mac/Linux)"
2011-09-20,0.0,4.99,72760,Obsidian Entertainment
2011-08-31,0.0,0.0,99910,Three Rings
2011-08-31,0.0,14.99,18070,Hothead Games
2011-09-05,0.0,29.99,55150,Relic
2011-09-08,0.0,7.99,63940,1C Company
2012-07-12,0.0,14.99,98400,Flying Wild Hog
2011-09-06,0.0,3.99,73194,Ageod
2011-09-01,0.0,9.99,46520,"Octane Games,Meridian4"
2011-09-07,0.0,9.99,22230,ACE Team
2011-09-13,0.0,19.99,35450,Tripwire Interactive
2011-09-13,0.0,9.99,33420,
2011-09-14,0.0,5.99,73185,Colossal Order Ltd.
2011-09-14,0.0,4.99,49473,Stainless Games Ltd
2011-09-15,0.0,9.99,73210,Paradox Development Studio
2011-09-15,0.0,4.99,110600,PomPom
2010-10-19,0.0,6.99,200080,HeR Interactive
2011-09-20,0.0,9.99,200440,Reality Pump Studios
2011-09-21,0.0,4.99,111400,NGD Studios
2011-10-11,0.0,9.99,57923,Gearbox Software
2011-10-13,0.0,19.99,48220,Blackhole
2011-09-28,0.0,14.99,9420,Gas Powered Games
2011-09-28,0.0,4.99,113200,Edmund McMillen and Florian Himsl
2011-09-29,0.0,6.99,90208,Giants Software
2011-09-29,0.0,4.99,200230,1C-Avalon
2007-02-20,0.0,14.99,9350,Gas Powered Games
2011-09-29,0.0,18.99,901776,Red Redemption
2011-09-29,0.0,1.99,201100,Steel Monkeys
2011-09-29,0.0,2.99,80202,Red Redemption
2011-09-29,0.0,4.99,80204,Red Redemption
2011-09-09,0.0,1.99,34842,City Interactive
2011-09-30,0.0,5.99,95900,"Games Farm,3Division"
2011-09-29,0.0,3.99,80207,Red Redemption
2011-10-11,0.0,19.99,45770,Capcom Vancouver
2011-10-11,0.0,1.99,18080,Hothead Games
2011-10-11,0.0,14.99,200670,"Akella,.dat"
2011-10-12,0.0,0.0,108210,Days of Wonder
2011-10-13,0.0,8.99,65231,Dovetail Games
2011-10-14,0.0,9.99,115100,Double Fine Productions
2011-10-18,0.0,19.99,47930,The Sims Studio
2011-10-17,0.0,5.99,41816,Positech Games
2011-10-24,0.0,4.99,201480,"Vlambeer,Croteam"
2011-10-20,0.0,4.99,200910,Iridium Studios
2011-10-24,0.0,4.99,200130,Ideas Pad
2011-10-24,0.0,9.99,201490,b-Alive
2011-10-24,0.0,14.99,65610,Spellbound Studios
2011-10-24,0.0,8.99,43190,KTX Software
2011-10-25,0.0,1.99,102622,Robot Entertainment
2011-10-25,0.0,6.99,39270,Obsidian Entertainment
2011-11-02,0.0,0.0,24200,Daybreak Game Company
2011-11-01,0.0,,55370,Volition
2011-11-03,0.0,2.99,57696,"Haemimont Games,Feral Interactive (Mac)"
2011-11-03,0.0,19.99,71340,Devil's Details
2011-11-02,0.0,6.99,202670,HeR Interactive
2011-11-08,0.0,2.99,102623,Robot Entertainment
2011-11-08,0.0,39.99,115300,"Infinity Ward,Sledgehammer Games,Aspyr (Mac)"
2011-11-08,0.0,19.99,110800,"Team Bondi,Rockstar Leeds"
2011-11-08,0.0,11.99,110810,"Team Bondi,Rockstar Leeds"
2011-11-09,0.0,1.99,64016,Digitalmindsoft
2011-11-10,0.0,4.99,94203,Final Form Games
2011-11-10,0.0,2.99,94202,Final Form Games
2011-11-11,0.0,0.99,202520,Trendy Entertainment
2011-11-11,0.0,,202523,Trendy Entertainment
2011-11-11,0.0,1.99,202521,Trendy Entertainment
2011-11-29,0.0,6.99,61310,Cipher Prime Studios
2011-11-29,0.0,2.99,73092,Arrowhead Game Studios
2011-11-21,0.0,9.99,91100,Digital Reality
2011-11-29,0.0,1.99,73091,Arrowhead Game Studios
2011-11-30,0.0,4.99,34345,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
2011-11-30,0.0,1.59,201272,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
2011-11-29,0.0,5.99,73058,Arrowhead Game Studios
2011-11-30,0.0,1.99,25812,Paradox Interactive
2011-11-30,0.0,1.99,25811,Paradox Interactive
2010-06-11,0.0,3.99,46350,Unicorn Games Studio
2011-12-01,0.0,,200880,Rocksteady Studios
2011-12-02,0.0,19.99,202200,Stardock Entertainment
2011-12-01,0.0,12.99,24083,"KrossRails,Dovetail Games"
2011-12-06,0.0,0.0,113400,Reloaded Productions
2012-01-13,0.0,4.99,80340,Wadjet Eye Games
2011-12-01,0.0,,200870,Rocksteady Studios
2011-12-12,0.0,1.99,64017,Digitalmindsoft
2011-12-07,0.0,7.99,35429,Tripwire Interactive
2011-12-13,0.0,9.99,201510,Team 6 Studios
2011-12-13,0.0,3.99,201877,Ubisoft Montreal
2011-12-13,0.0,1.99,203700,Trendy Entertainment
2011-12-14,0.0,2.99,57695,"Haemimont Games,Feral Interactive (Mac)"
2011-12-14,0.0,9.99,23530,"Vicious Cycle Software, Inc."
2011-12-14,0.0,2.99,49475,Stainless Games Ltd
2011-12-15,0.0,0.99,55344,Relic
2011-12-15,0.0,0.99,55341,Relic
2011-12-14,0.0,2.99,98820,"Gaslamp Games, Inc."
2011-12-15,0.0,0.99,55340,Relic
2011-12-15,0.0,4.99,49337,Nitro Games
2011-12-15,0.0,0.99,55343,Relic
2011-12-15,0.0,,91616,Coffee Stain Studios
2011-12-15,0.0,9.99,201310,Egosoft
2013-06-06,0.0,19.99,35720,Frozenbyte
2011-12-15,0.0,3.99,204381,Trendy Entertainment
2011-12-16,0.0,,204010,ASTRO PORT
2011-12-19,0.0,,111403,NGD Studios
2011-12-16,0.0,5.99,203990,ASTRO PORT
2011-12-19,0.0,9.99,204030,Lionhead Studios
2011-12-19,0.0,2.99,200620,Avalanche Studios
2011-12-19,0.0,2.99,202452,Fakt Software
2011-12-20,0.0,1.99,204380,Trendy Entertainment
2011-12-20,0.0,2.99,55395,Volition
2011-12-19,0.0,4.99,200610,Avalanche Studios
2011-12-20,0.0,2.99,55471,Relic
2011-12-20,0.0,2.99,55473,Relic
2011-12-20,0.0,2.99,55472,Relic
2011-12-20,0.0,2.99,55470,Relic
2011-12-20,0.0,9.99,55347,Relic
2011-12-20,0.0,0.99,23553,"D3Publisher of America, Inc."
2011-12-20,0.0,0.99,23552,"D3Publisher of America, Inc."
2011-12-20,0.0,0.99,23551,"D3Publisher of America, Inc."
2011-12-21,0.0,,200890,Rocksteady Studios
2011-12-21,0.0,,200860,Rocksteady Studios
2011-12-20,0.0,0.99,23550,"D3Publisher of America, Inc."
2012-01-25,0.0,7.99,200390,Unigine Corp.
2012-01-26,0.0,12.99,65244,Dovetail Games
2012-01-27,0.0,9.99,24480,NeocoreGames
2012-01-27,0.0,4.99,24488,NEOCORE GAMES
2005-10-11,0.0,9.99,204340,Croteam
2012-01-30,0.0,19.99,203510,Lizsoft
2010-02-02,0.0,0.0,9900,Cryptic Studios
2012-01-31,0.0,2.99,204386,Trendy Entertainment
2012-01-31,0.0,1.99,204385,Trendy Entertainment
2012-02-08,0.0,19.99,57740,"Coreplay GmbH,Bigmoon Studios"
2012-02-02,0.0,9.99,204390,RichMakeGame
2012-02-02,0.0,9.99,42968,Paradox Development Studio
2012-02-02,0.0,9.99,105800,Q-Games Ltd.
2012-02-02,0.0,5.99,105802,Q-Games Ltd.
2012-02-03,0.0,4.99,111100,Owlchemy Labs
2012-02-03,0.0,9.99,203210,Puppygames
2012-02-06,0.0,,45773,Capcom Vancouver
2012-02-06,0.0,,45774,Capcom Vancouver
2012-02-14,0.0,0.99,205160,inXile Entertainment
2012-02-14,0.0,39.99,203770,Paradox Development Studio
2012-02-14,0.0,1.99,203772,Paradox Interactive
2012-02-14,0.0,1.99,203773,Paradox Interactive
2012-02-15,0.0,1.99,92620,"WXP Games, LLC"
2012-02-14,0.0,,205120,inXile Entertainment
2012-02-16,0.0,9.99,108710,Remedy Entertainment
2010-05-05,0.0,19.99,24065,Thomson Interactive
2012-02-16,0.0,1.99,73039,Arrowhead Game Studios
2011-12-21,0.0,11.99,10220,Trashmasters
2012-02-16,0.0,13.99,108110,Little Green Men Games
2012-02-17,0.0,3.99,65302,Hitbox Team
2012-02-20,0.0,0.0,200210,Wild Shadow Studios
2012-02-20,0.0,1.99,42905,Paradox Interactive
2012-02-21,0.0,6.99,55381,Volition
2012-02-22,0.0,9.99,204440,MumboJumbo
2012-02-22,0.0,4.99,205690,Brandon Brizzi
2012-02-28,0.0,9.99,201882,Ubisoft Montreal
2012-03-29,0.0,19.99,207490,"UBIart Montpellier,Feral Interactive (Mac)"
2012-02-29,0.0,9.99,206760,Med-Art
2012-02-29,0.0,5.99,206521,Grey Havens
2012-03-01,0.0,12.99,65249,virtualRailroads
2012-02-29,0.0,3.99,206710,Colossal Order Ltd.
2012-03-01,0.0,19.99,108500,Strange Loop Games
2012-03-01,0.0,4.99,206690,Cobra Mobile
2012-03-01,0.0,9.99,205830,MumboJumbo
2012-03-02,0.0,9.99,108726,Remedy Entertainment
2012-03-06,0.0,19.99,47932,The Sims Studio
2012-03-06,0.0,9.99,115110,Double Fine Productions
2012-03-02,0.0,4.99,203560,Bootsnake Games
2012-03-08,0.0,19.99,65246,Aerosoft GmbH
2012-03-08,0.0,8.99,65253,Dovetail Games
2012-03-14,0.0,2.99,207420,Tribute Games Inc.
2012-03-14,0.0,9.99,73060,Most Wanted Entertainment
2012-03-08,0.0,9.99,207790,Trickstar Games
2012-03-15,0.0,4.99,207710,Nimbly Games
2012-03-15,0.0,1.99,204388,Trendy Entertainment
2012-03-14,0.0,4.99,71167,SEGA
2012-03-15,0.0,3.99,204382,Trendy Entertainment
2012-03-16,0.0,3.99,207250,3 Sprockets
2012-03-16,0.0,9.99,208110,Cyan Worlds
2012-03-16,0.0,0.99,208540,Trendy Entertainment
2012-03-16,0.0,4.99,19320,Strawdog Studios Ltd
2012-03-19,0.0,14.99,207320,Nihon Falcom
2012-03-20,0.0,8.99,65733,Bohemia Interactive
2012-03-20,0.0,1.99,204180,Eden Industries
2012-03-20,0.0,6.99,55382,Volition
2012-03-21,0.0,4.99,110630,PomPom Games
2012-03-21,0.0,9.99,102850,Trapdoor Inc.
2012-03-20,0.0,9.99,102510,"Big Huge Games,38 Studios"
2012-03-22,0.0,29.99,201271,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
2012-03-22,0.0,9.99,205840,Pendulo Studios
2012-03-21,0.0,4.99,109500,Pixelante Game Studios
2012-03-23,0.0,2.99,206416,Fakt Software
2012-03-28,0.0,9.99,208630,MumboJumbo
2012-03-28,0.0,9.99,208640,MumboJumbo
2012-03-29,0.0,6.99,205630,"Haemimont Games,Feral Interactive (Mac)"
2012-03-29,0.0,9.99,206610,Reality Pump
2012-03-29,0.0,8.99,65252,Dovetail Games
2012-03-29,0.0,3.99,208541,Trendy Entertainment
2012-03-29,0.0,9.99,202310,BUGBEAR
2012-03-30,0.0,14.99,202690,Longbow Games
2012-04-04,0.0,9.99,204560,Cyanide
2012-04-05,0.0,12.99,65255,Dovetail Games
2012-04-05,0.0,6.99,207430,David Williamson
2012-04-05,0.0,1.99,202524,Trendy Entertainment
2012-04-06,0.0,0.0,213530,TAO
2012-04-06,0.0,0.0,213390,BitSits Games
2014-05-20,0.0,19.99,280720,Serious Brothers
2012-04-09,0.0,6.99,202370,TikGames
2012-04-19,0.0,5.99,206881,b-Alive
2012-04-26,0.0,9.99,40390,Piranha Bytes
2012-04-26,0.0,3.99,204383,Trendy Entertainment
2012-04-27,0.0,1.99,40391,Piranha Bytes
2012-04-27,0.0,4.99,40392,Piranha Bytes
2012-04-27,0.0,14.99,203750,Devil's Details
2012-04-27,0.0,9.99,209370,Love Conquers All Games
2012-04-27,0.0,9.99,98300,Signal Studios
2012-04-30,0.0,4.99,209373,Love Conquers All Games
2012-05-01,0.0,5.99,201277,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
2012-05-01,0.0,2.99,55397,Volition
2012-05-02,0.0,2.99,211204,
2012-05-02,0.0,2.99,211203,
2012-05-02,0.0,2.99,211207,
2012-05-02,0.0,2.99,211206,
2012-05-02,0.0,2.99,211205,
2012-05-02,0.0,2.99,211208,
2012-05-03,0.0,,91609,Coffee Stain Studios
2012-05-03,0.0,19.99,65258,Dovetail Games
2012-05-24,0.0,1.99,108232,Days of Wonder
2012-05-02,0.0,2.99,211209,
2012-05-15,0.0,4.99,206714,Colossal Order Ltd.
2012-05-15,0.0,4.99,203344,Coreplay GmbH
2010-04-28,0.0,19.99,41014,Croteam
2012-05-15,0.0,4.99,41019,Croteam
2012-05-16,0.0,19.99,210230,HeR Interactive
2012-05-16,0.0,3.99,211800,Black Market Games
2012-05-17,0.0,8.99,65256,Dovetail Games
2012-05-17,0.0,12.99,65218,Dovetail Games
2012-05-18,0.0,29.99,209100,Slant Six Games
2012-05-18,0.0,9.99,211010,Sigma Team Inc.
2012-05-17,0.0,9.99,205530,Positech Games
2012-05-18,0.0,6.99,90207,Giants Software
2012-05-24,0.0,5.99,108230,Days of Wonder
2012-05-24,0.0,9.99,108200,Days of Wonder
2012-05-24,0.0,19.99,208281,virtualRailroads
2012-05-31,0.0,3.99,208284,Dovetail Games
2012-05-31,0.0,19.99,207350,Nihon Falcom
2012-05-31,0.0,1.99,208545,Trendy Entertainment
2012-05-31,0.0,14.99,213370,Rockstar Studios
2012-05-31,0.0,19.99,204100,Rockstar Studios
2012-06-01,0.0,1.99,203766,Devil's Details
2012-06-01,0.0,1.99,203765,Devil's Details
2012-06-04,0.0,0.99,204182,Eden Industries
2012-06-05,0.0,,98821,"Gaslamp Games, Inc."
2012-06-06,0.0,0.0,212500,"Standing Stone Games, LLC"
2012-06-13,0.0,9.99,209790,Cipher Prime Studios
2012-06-12,0.0,9.99,207080,BlinkWorks Media
2012-06-12,0.0,14.99,42170,Fatshark
2012-06-22,0.0,19.99,213330,TT Games
2012-06-21,0.0,2.99,204900,Airtight Games
2012-06-22,0.0,0.0,212160,Nexon
2012-06-06,0.0,7.99,210561,Rebellion
2012-06-21,0.0,14.99,42696,"Infinity Ward,Sledgehammer Games,Raven Software,Aspyr (Mac)"
2012-06-25,0.0,4.99,213030,Zeboyd Games
2012-06-22,0.0,19.99,203830,Daedalic Entertainment
2012-06-25,0.0,34.99,213195,"Standing Stone Games, LLC"
2012-06-25,0.0,0.0,206480,"Standing Stone Games, LLC"
2012-06-26,0.0,19.99,212630,"Ubisoft Paris,Red Storm Entertainment"
2012-06-26,0.0,1.99,210893,Paradox Development Studio
2012-06-26,0.0,9.99,203778,Paradox Development Studio
2012-06-21,0.0,8.99,200010,Airtight Games
2012-06-27,0.0,0.0,17080,Hi-Rez Studios
2012-07-05,0.0,4.99,210933,Tripwire Interactive
2002-09-20,0.0,5.99,214170,Larian Studios
2012-06-26,0.0,1.99,210892,Paradox Development Studio
2012-07-06,0.0,1.99,92622,"WXP Games, LLC"
2012-07-09,0.0,6.99,205550,Sakari Indie &amp; GriN
2012-07-10,0.0,3.99,204384,Trendy Entertainment
2012-07-10,0.0,,1840,Valve
2012-07-11,0.0,0.99,97368,Stainless Games
2012-07-11,0.0,0.99,97364,Stainless Games
2012-07-20,0.0,0.99,210041,"Capcom U.S.A., Inc."
2012-07-11,0.0,0.99,97371,Stainless Games
2012-07-11,0.0,0.99,97369,Stainless Games
2012-07-11,0.0,,98421,Flying Wild Hog
2012-07-12,0.0,39.99,206522,Grey Havens
2012-07-20,0.0,0.99,210056,"Capcom U.S.A., Inc."
2012-07-20,0.0,0.99,210057,"Capcom U.S.A., Inc."
2012-07-24,0.0,0.99,210062,"Capcom U.S.A., Inc."
2012-07-20,0.0,0.99,210055,"Capcom U.S.A., Inc."
2012-07-12,0.0,9.99,48231,Limbic Entertainment GmhH
2012-07-20,0.0,0.99,210039,"Capcom U.S.A., Inc."
2012-07-20,0.0,0.99,210038,"Capcom U.S.A., Inc."
2012-07-20,0.0,0.99,210037,"Capcom U.S.A., Inc."
2012-07-20,0.0,0.99,210036,"Capcom U.S.A., Inc"
2012-07-20,0.0,0.99,210035,"Capcom U.S.A., Inc."
2012-07-20,0.0,0.99,210052,"Capcom U.S.A., Inc."
2012-07-20,0.0,0.99,210043,"Capcom U.S.A., Inc."
2012-07-24,0.0,0.99,210064,"Capcom U.S.A., Inc."
2012-07-24,0.0,0.99,210063,"Capcom U.S.A., Inc."
2012-07-24,0.0,0.99,210065,"Capcom U.S.A., Inc."
2012-07-24,0.0,0.99,210067,"Capcom U.S.A., Inc."
2012-07-24,0.0,0.99,210066,"Capcom U.S.A., Inc."
2012-07-24,0.0,12.99,210069,"Capcom U.S.A., Inc."
2012-07-24,0.0,2.99,210072,"Capcom U.S.A., Inc."
2012-07-24,0.0,2.99,210073,"Capcom U.S.A., Inc."
2012-07-30,0.0,14.99,213350,Overhaul Games
2012-07-30,0.0,2.99,20828,Sidhe
2012-07-30,0.0,9.99,215200,KING Art
2012-07-31,0.0,0.99,214980,Paradox Development Studio
2012-07-31,0.0,19.99,215160,KING Art
2012-07-31,0.0,1.99,215000,Paradox Development Studio
2012-07-24,0.0,12.99,210068,"Capcom U.S.A., Inc."
2012-08-01,0.0,9.99,207650,Misfits Attic
2012-08-02,0.0,5.99,207380,Tennen-sozai
2012-08-01,0.0,2.99,207655,Misfits Attic
2012-08-02,0.0,5.99,207400,Tennen-sozai
